"genes","logFC","logCPM","PValue","FDR"
"MYO15B",-1.03154574786074,3.2646490759099,8.63203426227442e-05,0.000852175717258016
"CIDEC",-1.45705962727992,7.13186177137547,8.75508088407569e-05,0.000863689050383579
"SLC35D2",-0.843999101852744,4.86365908850555,8.8179311491676e-05,0.000869251482637152
"GLMN",0.985685817239736,2.8434448454734,8.82480977705378e-05,0.000869292251005605
"HP",-1.35723865979975,12.8120413530001,8.86104849880117e-05,0.000872222973022552
"REEP6",-0.978662421095174,5.6906757719193,8.8946464200853e-05,0.000874889654458427
"TLCD2",-1.09617351739007,3.44462607255433,8.94785363897713e-05,0.00087947982477841
"SCRIB",0.978926232861749,5.01063254804335,9.01204876889949e-05,0.000885142496323028
"CADM3",-2.02679337689318,4.15925873552929,9.12884882917632e-05,0.00089546440503339
"RABGAP1L",-1.06777113837348,3.09205680939714,9.13046035475812e-05,0.00089546440503339
"KMT5C",1.45565207073897,2.92280252000699,9.15559378862233e-05,0.00089727488397825
"CACYBP",1.17287870071481,5.68058120436561,9.21815345330612e-05,0.000902747933963249
"REPIN1",-0.671585783056969,6.40517786198711,9.23497085565556e-05,0.000903736667577472
"RCAN2",-1.34521749247935,2.41928518481231,9.35142053106333e-05,0.000914466912441291
"RECQL4",1.67936269141339,3.61238477223627,9.39905405582525e-05,0.000918456982809785
"ENSG00000280441",-1.47078936843697,2.88926073884346,9.43316148163099e-05,0.000921120474088674
"FRMD6",1.20883302111226,3.7717399568131,9.48859333753077e-05,0.000925860856432792
"GPSM2",1.33759617564178,3.04307623875806,9.49580147215394e-05,0.000925892288575648
"NUP62CL",2.19464302792309,1.00590066359393,9.63932744938038e-05,0.00093920577452441
"GEN1",1.85583320430901,2.1250196045442,9.70047864334789e-05,0.000944479622291497
"MSH6",0.756335576788567,4.56592257964139,9.73972103920844e-05,0.000947614248141799
"MSANTD7",1.1664872456124,3.00777435585173,9.76680341367015e-05,0.000949562101953788
"IRF2BPL",0.781845247335683,4.89095793883671,9.81958875300557e-05,0.000954004265700237
"TYMSOS",0.945556997320243,3.73298291111785,9.8568594959297e-05,0.000956933810702315
"RAI2",-1.12275682248262,3.46975965392542,9.88918809563259e-05,0.00095937967629059
"ALAD",-0.891224850935586,5.20543613932382,9.92917873513888e-05,0.000962564796486499
"TNFRSF10B",0.824562648422814,6.21854788022223,9.96181098291921e-05,0.000965032496227173
"RARRES2",-0.792173998746926,10.062622411101,9.98954029556201e-05,0.000967022021699977
"FRAT2",-1.01635187687559,4.10872480138622,0.000100935078362899,0.0009758721028386
"ENSG00000279208",0.644372293074444,5.23292675097763,0.000100954789160233,0.0009758721028386
"AURKA",1.5845931314018,3.62459134988458,0.000101665378538944,0.000981913566968224
"HIRA",-0.944708055852183,4.237064893345,0.000101725836589821,0.000981913566968224
"ACTL6A",0.728780242327724,4.94418927647126,0.000102226549454537,0.000986038869415861
"NCOA1",-0.781797264980209,4.27651358710817,0.000102539517171958,0.000988348636483259
"CCT2",0.693317003879197,6.61305142409358,0.000103624211421748,0.000998088214023513
"TACC2",-1.09859681887541,3.78325387028585,0.000104016993142244,0.00100115425181862
"HNRNPL",0.723218556002197,6.81088028919502,0.000106159702636439,0.00102104675368352
"COSMOC",-1.413685612586,1.7664220797243,0.000106956994608169,0.00102797980664864
"SAE1",0.880041776505087,5.61478145041252,0.000107687257313727,0.00103425918702884
"MIIP",-0.877078593121281,3.75484953127804,0.000107796031164869,0.00103456490723971
"HSP90AA1",0.826483772426151,8.67903269016044,0.000107909807777504,0.00103491817073917
"ELOVL2",1.8487596999521,2.26666293408396,0.000108069753811509,0.00103571340680653
"TTLL4",1.07174133531957,2.99237314115827,0.000108212055193416,0.0010363385285831
"VDR",1.83144554400704,2.88743066146574,0.00010951862460871,0.0010481049298852
"LINC00348",-1.56333577200541,2.25740075597279,0.000109645494643679,0.00104857277452269
"ARSK",-0.916085659405078,3.25239744177541,0.000109949749194797,0.00105073512983173
"ZNF385A",1.19303999484612,3.01649806196197,0.000111257188314956,0.00106201930966526
"HSPA1A",-0.640042997492297,6.34282974483387,0.000111288502701052,0.00106201930966526
"ENDOD1",1.12972246336715,3.86879953570942,0.000111655871729087,0.00106476939806334
"ANP32E",1.15480896141786,4.49639395469314,0.0001125689277002,0.00107271566396661
"COMMD7",-0.946392686000321,3.90416875491586,0.000113678952813032,0.00108252634527198
"ART4",-1.60898623113267,2.33368947506897,0.000114288418938751,0.0010875598592006
"CRELD2",-0.674756821193854,5.99657300209605,0.000115226887248813,0.00109571479911425
"UBTD1",-1.10314681161059,4.29105111466437,0.000117959307142058,0.00112090518998735
"GAS2L3",1.7680558364014,1.30052386253463,0.000119546224477418,0.00113518258073684
"LINC00470",-1.12755076782581,2.27866669234321,0.000119765537219241,0.00113646253595619
"PCSK9",-1.24393382726746,5.31080064183555,0.000120282380309819,0.00114056197859367
"GMDS",-1.0776276028522,3.2807123228397,0.00012059954823141,0.00114276358387565
"POLR2J3",-0.693513125430707,5.33810090581689,0.000120693737169794,0.00114285069717257
"CEP152",1.76386164777997,1.71756807863467,0.000122058203514369,0.00115495749785658
"EI24",0.905133044730986,6.67550419553027,0.000122531112546224,0.00115801629030153
"CNIH4",0.6714643735057,5.38296122815091,0.000122553709735169,0.00115801629030153
"CTH",-1.13080528011015,3.69099692537361,0.000122726816966206,0.0011588376270559
"MARCHF8",-0.818455307239453,4.05139780577952,0.000122897503803191,0.00115963497272821
"TOPBP1",1.40123300366752,3.44313355988439,0.00012355825029658,0.00116505205714433
"SLC20A1-DT",1.26570742435729,2.27554893226946,0.000124465592685706,0.00117278511510302
"ENSG00000278626",1.70811151637892,3.46382588133569,0.000125561362258973,0.0011822815664805
"CLU",-1.18667420585036,10.5556259462087,0.000126139959370521,0.0011868984560504
"PSMB9",0.671117352991169,5.2701219473573,0.000126849823403953,0.00119274316467801
"AEN",0.958055558827894,5.30002389694086,0.000128857159679263,0.00121077104755232
"MNS1",2.4553952068006,1.27773790873168,0.000129050538328085,0.00121174129773703
"PCCA",-1.02635870696221,5.49639654534507,0.000129555750494845,0.0012156361627032
"EXOSC3",0.760494981681524,4.10088099529466,0.000130455234195561,0.00122322250975838
"CARD16",1.14975150978939,3.62436009289302,0.000131958825864047,0.00123645879621462
"ZFHX3-AS1",2.07965896066457,1.148102937123,0.000133770701626359,0.00125256326884959
"TRMT9B",-1.31536354672115,5.37238462773188,0.000134321196657166,0.00125658156575256
"ZNF79",1.21995212000779,2.44001760407698,0.000134386753796831,0.00125658156575256
"SVIP",1.0212171488781,4.50916871955491,0.000135266848699114,0.00126393193023508
"CNN3-DT",-1.05707897032812,4.13265260762671,0.000135892877823042,0.00126861282380509
"ZDHHC1",-0.837659705610724,3.63192167990003,0.000135956498520239,0.00126861282380509
"SRGN",1.49678063692017,6.36134259986775,0.000137320681252193,0.00128045345361789
"TK2",-0.641976813459478,4.76676359424385,0.000138022957368131,0.00128610996865689
"TRAF4",0.77578861172618,5.74670143184109,0.000141127582731536,0.00131342462377124
"IL17RE",-0.989956299866066,2.82041207297822,0.00014114967881522,0.00131342462377124
"RUSC1",1.09945791881456,4.49648431887257,0.000142032482004688,0.00132072527872409
"SAGE1",1.00643849134367,3.36171543163528,0.000142279779164905,0.00132211051185301
"CCDC77",1.8271011996666,1.23411268942701,0.000142832202995709,0.00132632721096706
"HMGCR",-0.883664712645719,5.88181525368229,0.000146274807114335,0.00135735752688706
"NRTN",-1.36063186998823,5.36038883136769,0.000146724380986539,0.00136002018375263
"SELENOW",0.755492027391975,4.9713878054432,0.000146855382084176,0.00136002018375263
"ADPRHL1",2.01990948912605,2.33199211519742,0.000146865187178999,0.00136002018375263
"EIF4A2",-0.618743190864439,7.38173186583903,0.000147199607427866,0.00136217888608058
"LINC00630",-1.38031251322538,1.62767657493522,0.000147761861359263,0.00136644153221227
"IER2",-1.20027985225574,8.7328436248206,0.000148263512275991,0.00137013827220823
"MOB3B",-1.10516849792818,2.48886322476927,0.000148418732342246,0.00137063068342984
"HILPDA",1.3798692904293,2.68277142957159,0.000148744456724249,0.00137269592663984
"ITPRIP",1.03759550753102,3.52214642786297,0.000149216512821268,0.0013761078404628
"HSBP1L1",-0.801911876029143,5.37555424495479,0.000149421854169163,0.00137705706042397
"TFDP1",0.950564466393607,5.59040616885364,0.000150445388622492,0.00138554020234111
"CLP1",0.928158579570111,4.00782335103511,0.000150761070253155,0.00138749715990686
"SHLD2",-0.851161328811793,4.63990428926883,0.000151774911272883,0.00139587240559178
"ZC3H7B",-0.800345608497757,4.94588104400489,0.000152150895531023,0.00139837384915252
"THOC3",0.823921271436045,4.67759650632668,0.000152997299617743,0.00140519241165313
"LRRC57",1.07782531260331,3.29079652994151,0.00015602662034411,0.00143203681716512
"SLC35D1",-0.714389433123252,4.81533848547501,0.000156938342613456,0.00143942220653515
"DRAP1",0.941818735649186,6.5202114906268,0.000157808178942321,0.00144641361558177
"CYTOR",1.23413882273863,5.03934597033694,0.000158649495521546,0.00145313427573754
"CSTPP1",-0.9731618781771,3.64989035078779,0.000159174157405397,0.00145694739310617
"PDXP",-0.840626473938577,4.43338334258327,0.000159338583123154,0.00145746026440403
"GCNT2",-0.994091146482379,3.09114361376223,0.00015944861354423,0.00145747522618335
"EYA4",-2.18459988665155,1.30959767979497,0.000160249057940259,0.00146379676159288
"ASB4",-1.50737579728034,1.62454068744416,0.000161619721089379,0.00147531484709287
"GTPBP3",1.07498085349139,3.31654191904857,0.000162271553000451,0.00148026004182094
"CCDC82",1.05666436637406,3.8273501982592,0.000163058711704006,0.00148643216106581
"CCRL2",1.57667273949769,3.77420411810994,0.000163572189849461,0.00149003793979417
"IFI44",1.01308546914283,3.65647304451307,0.000163675891497545,0.00149003793979417
"AKAP13",-0.770941326222343,4.10769138323893,0.000164222919271849,0.00149400634135946
"TM4SF4",-1.45967560022192,6.536140960775,0.000164878981556551,0.00149896063962771
"TSKU",-1.06223280115092,8.8899082382932,0.000166443998462653,0.00151216621846543
"GPD2",1.21718685208426,3.96134047549568,0.000167527723853727,0.00152098431798596
"CCDC178",1.41757129417716,2.78747460842821,0.000167754543588762,0.00152201591976686
"FGB",-1.3593199572889,11.7084863110682,0.000168004142459118,0.00152325266318631
"CCT6B",-1.37855490519228,1.91825264707345,0.000170170942550265,0.00154185882313401
"CCN2",-0.795237127172428,8.87437629846492,0.000170941782952359,0.00154780014382318
"SPATA33",1.38835527258377,3.03014874794957,0.00017243112042664,0.00156023475454684
"LSP1P4",1.40134233996239,2.39535641675833,0.000172688382239794,0.00156151176032029
"CLCN7",-0.685808467129153,5.02683086587227,0.000173017737853088,0.00156343851019665
"LGR4",-0.681849800198891,4.40913637512883,0.000173344888990797,0.00156534276519157
"KMT5A",1.07702557485188,3.57566612430948,0.000173465263144099,0.00156537847532587
"RNPEPL1",-0.687123683944617,5.29113390850545,0.000173817121030033,0.00156750168301128
"RNLS",-1.39288451460225,2.60056456202718,0.000174654459106601,0.00157399722328911
"ZNF665",2.30417569103962,0.904412708374056,0.00017481422830439,0.00157438185785722
"KPNB1",0.867371199779297,6.56681285787456,0.000179040662240299,0.00161136596016269
"COL6A1",-0.783695726284154,4.71764675691104,0.000180261395881754,0.00162126737727496
"IFT140",-1.00537073494581,3.07819231664854,0.000180737367941277,0.00162421575321971
"SIVA1",0.674181753397361,6.23969356126133,0.000180830803403979,0.00162421575321971
"CLSTN3",-1.03769849177629,3.73144436991605,0.000183586299854835,0.00164786474489193
"ENSG00000258125",-2.13162034336313,0.739694256994664,0.0001840078797849,0.00165054699905788
"RFX2",1.57014389845233,1.40255864502851,0.000184418208015573,0.00165312481665159
"LYPD6",2.36980607790894,1.68250730630033,0.00018487976909202,0.00165538745473871
"MEA1",0.747071629709462,5.72834333487335,0.000184916849398895,0.00165538745473871
"SDF2L1",-0.736773978131536,5.56314428225483,0.00018506359961397,0.00165559890912138
"ELOVL5",-0.683606362797652,6.88818820809626,0.000186227777657392,0.00166490604945565
"MANF",-0.708276603814984,6.78708856342742,0.000188995537519648,0.00168852757308252
"TOM1L2",-0.804401731553614,4.22358921708127,0.000189225687539153,0.00168946121822805
"PDZK1IP1",-1.2222589088546,7.8375711702801,0.000190271768605089,0.00169767365671137
"POLE4",0.723473415795101,6.36104575682155,0.000190406857162773,0.00169775238820334
"CEP89",1.12654334055428,2.99010071791982,0.000192773918893619,0.00171771909439603
"RUNX1",1.33123492419948,2.83462198201082,0.000193315097160438,0.00172140052742997
"COMMD4",0.801068206043383,6.25524897887055,0.000195192153729757,0.00173696472471894
"KIAA0040",-0.973305625276399,5.19193806269621,0.000195405102161903,0.00173770965851121
"TFAM",0.743942081365279,5.5017655040355,0.000200505884747859,0.0017818916895702
"SH3BGRL3",1.03477768308015,8.1515660363438,0.000200867380266479,0.00178392522791485
"MYORG",-0.698241646799078,4.58213368146124,0.000201710055595328,0.00179022667164012
"HRAS",0.898049452655492,5.2915662242541,0.000202475400297432,0.00179583392638475
"C1RL",-0.737839214664046,5.00856639341675,0.000203084890912028,0.00180005236862434
"MIA2",-0.641288157988937,5.34451877624257,0.000203278547416838,0.00180058191605191
"TIGAR",0.753361683041055,3.75269079935187,0.000203588866868328,0.00180133866240553
"TOP3A",1.17946732738529,3.30487146110767,0.000203631917808746,0.00180133866240553
"RB1",0.666179478249058,4.69645114129175,0.000203903550076492,0.00180255564387147
"ANKRA2",0.773846055707808,4.41691348732518,0.000205511251398667,0.00181557443252725
"GTF2IP1",-1.98853670197524,2.84017838660893,0.000206032840446258,0.00181898724401864
"KRT7",3.04059443753678,1.0728286795413,0.000206238837663847,0.00181961116222315
"RREB1",-1.07549646660194,3.41848574807697,0.000209107741494475,0.00184371324074408
"ENHO",1.51224432135798,3.15995241633473,0.000209548608413688,0.00184638963874866
"PDE4DIP",-0.833212802804685,6.64409432591846,0.000210804428228551,0.00185623859984354
"MAPRE1",0.68860710272208,5.9042263819191,0.000211511382498411,0.00186124479651416
"MTMR4",-0.854032949038873,4.68522651821929,0.00021183458038647,0.0018620165260676
"KDR",-1.22353303664398,4.98861380066379,0.000211985642107303,0.0018620165260676
"ZNF358",-0.937060726769806,5.38751421597307,0.000212014524870557,0.0018620165260676
"RBM4B",1.10410425986702,2.68605253880631,0.000212377528661624,0.00186398710860587
"PTBP3",0.862414337884847,4.30726202250989,0.00021459694430649,0.00188223777765496
"ID2",-1.42884470503703,7.15515995034939,0.000215125120047342,0.00188564039384391
"TANGO6",-0.992930545580053,2.80321900365181,0.000215860867664985,0.00188963247318305
"FGF5",1.65344442234219,1.71155401508509,0.000215861630136037,0.00188963247318305
"BCLAF1",0.735890804775459,5.22492314508014,0.000216276272423597,0.00189203042225614
"NDRG1",0.938005441885772,6.20651017196366,0.000216502788786651,0.00189278055788381
"ENSG00000255330",1.84203480333722,1.28805508800424,0.000217035127125641,0.00189620163699245
"NUTF2",0.833365872667359,6.39595649263187,0.00021827193256905,0.00190576909436587
"KAT14",-0.798040210489322,4.02024504042441,0.000219681056676301,0.00191682770153766
"HIGD1A",-0.857711595384604,9.03918439667311,0.000220747998117672,0.00192488818592103
"MCMBP",0.626159548075872,5.18177024111467,0.000225589044647842,0.00196582650313343
"SLC17A5",-1.10317776249834,4.51205974759597,0.000228432991296585,0.00198931994881728
"TRIM4",-0.637879016639455,5.29769193775332,0.0002292643506316,0.00199526761073948
"CDKN1A",0.739795077223541,9.23095042794476,0.000229444527259804,0.00199554405791419
"ENSG00000288838",0.970012196985064,3.54670452840023,0.000229640349285366,0.00199595613218554
"ATP6AP1-DT",-1.13987581408256,2.86612110107861,0.000230710732989356,0.00200333741407645
"HAUS2",1.5834559702311,3.29464298643409,0.000230787569121257,0.00200333741407645
"CRYZ",-0.841304105016232,5.52999807574645,0.000231059679805509,0.0020044054546225
"TMTC4",-0.926673998436648,3.2699422895647,0.000231305783610479,0.00200524665791522
"PSTPIP2",1.30386420237824,3.5234864716083,0.000231583174540653,0.00200635783819177
"MRC1",-2.51289786670531,2.51481174864544,0.000234624859070289,0.00203140106571739
"USP37",1.53792132139994,2.11520462700244,0.00023552141528087,0.00203785131909046
"HDAC5",-0.869623740800209,4.95145700022263,0.000236097990603323,0.00204152641906899
"AGXT",-2.34352381849718,4.02119384524795,0.000238720931720255,0.00206188015607308
"SCRN2",-0.719626779339353,4.11869178948211,0.000238758545515825,0.00206188015607308
"PIDD1",1.43472667961521,4.60280586278313,0.000239042317136141,0.00206277771059404
"DPY19L2P2",1.44923288546938,2.32450190751175,0.000239169303199175,0.00206277771059404
"CYP2B6",-3.31070927343195,1.57203015255909,0.000239722428050829,0.00206622292793041
"HSPA5",-0.871424380917796,8.57182647808715,0.00024031628647481,0.00207001459829615
"MID1IP1",-0.978161150249923,7.37088768214491,0.000243243678039947,0.00209388892120687
"TSC22D4",-0.672027922627836,6.19974271549097,0.000244023041762025,0.00209925388325796
"PRXL2A",-0.63323839917313,6.30597149739514,0.000244507332490036,0.00210207518712342
