"genes","logFC","logCPM","PValue","FDR"
"AIFM2",0.657108868338942,5.53299192590736,0.00109540543945187,0.0142032994588909
"ABCC9",-0.806309170056986,3.85784322566315,0.00109665547736825,0.0142058088137702
"AZIN1",-0.600845635763783,5.51072366603337,0.00110676479159869,0.0143229637996496
"CKS2",0.868294753054627,6.16591347610674,0.00111167949985751,0.0143727332260423
"LARP1B",-0.816003136951787,3.89128479311756,0.00111998538261238,0.0144548637333054
"HYCC1",-0.663300904132003,4.36340835459642,0.00112018206233112,0.0144548637333054
"LINC00960",-0.717541448662932,4.00229520322644,0.00112259591523864,0.0144721233713315
"ALDH1L1",-0.681399851964679,7.05846439714871,0.00112545749850595,0.0144951164031714
"LINS1",1.05954486437189,2.02778423653404,0.00112959659171126,0.0145345031312436
"METRNL",0.858098875962564,5.53576265396646,0.00113879492131362,0.0146388494378422
"AGPAT1",-0.656505007906321,5.71694760990775,0.00114001974879107,0.0146405974615518
"CHUK",-0.670169640235196,4.36761251588431,0.00114615867811922,0.0147053908263273
"COX20",0.766809062807736,6.93305243797387,0.00114884643707687,0.0147258238254868
"CDC42SE2",-0.748239412587193,4.09578560545808,0.00116236126634924,0.0148727495447062
"MIA2",-0.562135247182607,5.34451877624257,0.00116252117889976,0.0148727495447062
"SSX2IP",-1.09193785111946,3.44286413552849,0.00116737034920911,0.0149205909842829
"LINC00886",-0.990642592970493,3.24888192223037,0.00117122545322953,0.0149556480950848
"IL4R",-0.971015219530874,4.17121115747304,0.00118608579985293,0.0151310338375925
"KRT17",2.10570636708143,1.71632517479274,0.00118727161028563,0.0151318048074887
"COSMOC",-1.16781864963751,1.7664220797243,0.0011888736273931,0.015137873857886
"ARMC8",0.576764328161039,4.71569715948389,0.00119301307501617,0.0151762098454754
"CREBBP",-1.00701537189219,3.71270717672023,0.0011964787051601,0.0151828232974017
"PLK2",0.824330165793225,6.71907492712361,0.00119682914890928,0.0151828232974017
"SHROOM3",-1.03846350041824,3.7282766403565,0.00119692047413698,0.0151828232974017
"LBH",1.75398644264846,3.33789111873033,0.00120428439874866,0.0152618360278742
"HOOK3",-0.872138542655584,3.25798229889506,0.00121057682543832,0.0153271337051258
"TTLL12",-0.762076323845126,5.21915473142389,0.00121289099370118,0.015341987113176
"MTRR",-0.609730510826282,4.62546656120957,0.00121719801057425,0.0153819966637043
"FKBP11",-0.540674516612702,5.83779073047043,0.00121978042226916,0.0154001573312968
"GADD45B",-0.709820416891978,8.17178016408455,0.00123052521159618,0.0155167921105591
"PVT1",0.873873583552242,3.44328359807249,0.00123132657905448,0.0155167921105591
"TRIM7-AS2",1.20904659214033,4.28321524083083,0.0012339274218154,0.0155350075971254
"SLFN5",-0.977554343180983,3.72093869221679,0.00123848749560936,0.0155778324284036
"EDIL3",1.42258154543496,4.8127560422687,0.0012514476202271,0.0157261352351156
"TNFSF9",0.635832063814869,5.35447665279404,0.00125339066152953,0.0157272165399242
"YBX3",0.565516464599831,7.04393583276393,0.00125387298310269,0.0157272165399242
"ERRFI1",-1.04517491311656,8.50608556181042,0.00125896317604709,0.0157763456338576
"PFN2",0.72294989904445,6.03091061557982,0.00126603928856245,0.0158502460651868
"AHNAK2",-0.941682306595673,4.287332847543,0.00127640105438209,0.0159651056532293
"MYCBP2",-0.714822964480887,4.14897630581788,0.00127872685144906,0.0159793320116953
"MDH1",1.21861631563886,9.03228519799664,0.00128304578632801,0.0160184156387803
"SDC4",0.637082183230003,8.0328808919062,0.00128898617004562,0.0160776512453
"ENSG00000289689",1.56701611617043,1.06326990112815,0.0012967905442506,0.0161600052437382
"MICA",0.655873251035489,4.85905738744151,0.00129943956889928,0.0161720169024249
"SAA1",-1.25633859114599,13.0701429976406,0.00130133847247451,0.0161720169024249
"ENTPD7",-1.39194242540555,2.67357034707941,0.00130136265717862,0.0161720169024249
"SLC16A9",1.16937031050188,1.84999291654842,0.00130468197292051,0.0161975189734687
"ADGRD1",-0.621534984073387,3.94381173925294,0.00130582407907482,0.0161975189734687
"SLC41A3",0.639943320654203,5.96624233433977,0.00131416156186475,0.0162859136966206
"FAM20A",-1.61779601121787,3.02825082055833,0.00132855524982486,0.0164491288113675
"HORMAD2-AS1",-1.05882335957749,2.47998368347392,0.0013334712530727,0.0164948063190575
"YPEL3",-0.695411927688679,5.00258883992963,0.00133769899197851,0.0165318939762344
"SIPA1L3",-1.39957006803156,2.28456186850934,0.00134107184592182,0.0165583581636958
"SF3B6",0.581969482356885,7.43083865525878,0.00134363350860081,0.0165747671161894
"BOLA3",1.05173351475183,6.90401031296622,0.00134667652253098,0.0165970783885899
"MCM2",1.36384508072816,4.21348153248481,0.00135347179550219,0.0166655510643978
"IFI27L1",0.735378472974342,3.83314043418026,0.00136211495145341,0.0167566309581359
"ARFGAP3",-0.573286022247041,5.12261933931476,0.00136502450215958,0.0167770744570729
"MAGT1",-0.622400268531305,5.63167989736468,0.00136718562589051,0.0167882903431267
"CLCN3",-0.698017063868985,4.99370533921969,0.00136978099631548,0.016804813208447
"RUSC2",1.02226293748962,4.14676728828331,0.0013731172279463,0.0168189415746337
"ARHGAP1",-0.596475119474212,5.36160707003831,0.00137343431867825,0.0168189415746337
"LYPLAL1",0.622147970874675,4.89872074921912,0.00138416352857069,0.016934907011066
"REXO2",0.586255946658905,6.57939161243492,0.0013855047427081,0.0169359061549574
"PDSS1",1.28109243076694,3.4581502153095,0.00139068139857517,0.0169837439466319
"PLBD2",-0.613177809127757,5.41150621744627,0.00140300848814352,0.0171187405912684
"TIMM50",0.780496058484718,5.91130894951361,0.00140762649556154,0.0171595157382779
"USP38",-0.60237897067674,4.21829874494372,0.0014089572903871,0.0171601809117254
"PCGF3-AS1",-0.764408845547652,2.99519331223709,0.00141603357088851,0.0172307578227755
"MKLN1-AS",0.883682970035674,2.83221449689973,0.0014193010979798,0.0172549028602499
"NRIP1",-0.718513755663964,4.00523632285705,0.00142297664862934,0.0172839602687173
"PARD6B",-1.02910006216293,3.23377875558974,0.00143055787567876,0.0173603620905925
"IGIP",-1.43963907216105,2.17754504022256,0.00143924721766159,0.0174470338567381
"EMSY-DT",1.10677303702393,4.25826734845812,0.00144029507518811,0.0174470338567381
"OSBPL7",1.79216166467799,1.04544829712596,0.00144866281040964,0.0175326013940306
"CORO2A",-1.09388953291565,2.9989744307911,0.00145400635485848,0.0175814473448086
"SLC39A10",1.34889599851149,2.91253975396109,0.00146989765119953,0.0177576314627394
"SEC11C",-0.71973594129258,6.3333938668642,0.00147944062776348,0.017843390463355
"TMEM171",1.57273667236226,2.55519666438421,0.00147965048093417,0.017843390463355
"HMGN2",0.575016863890878,8.62561283185041,0.00148669542482854,0.0179025674342077
"HSPBP1",0.738274231659837,5.52152326526222,0.00148722057295925,0.0179025674342077
"POT1-AS1",0.823979880703759,3.86335635912384,0.00148929207281877,0.0179114679884805
"ATP7B",-1.04068328434916,2.62606763358731,0.0014908117192846,0.0179137215169801
"RPS27L",0.547631780079774,9.19905365611845,0.0014994548474134,0.0180014909627862
"NUF2",2.07453949637444,2.62140928800765,0.00150411562040943,0.018023353472163
"MSMO1",-0.752244423341541,8.81279911294023,0.00150490242907325,0.018023353472163
"LPIN2",-0.675508123687941,5.11819610025822,0.00150529718497985,0.018023353472163
"SLC25A44",-0.635460877495495,4.17622919120113,0.00151251433127431,0.0180936545358668
"ACTBL2",2.21666507611834,1.01799365170795,0.00151521365173517,0.0180966033253741
"RBM26",0.731574399899489,3.75695660687261,0.00151545257655595,0.0180966033253741
"IL1RL1",0.796067420536469,4.40205063238821,0.00151992176835111,0.0181338669895732
"ANXA8",2.02447028452992,6.6501146914587,0.00152661926632962,0.0181976264672589
"PHLDB1",1.73794767578465,3.71420350881777,0.00152876279154275,0.0182070367538386
"BIRC5",1.32339153804477,4.46818023743744,0.00154283210902517,0.0183583367592499
"C6orf89",-0.576627811090027,5.37727434189205,0.001556425519362,0.0185037113468978
"SYNGR2",-0.634112985275882,5.72762612036698,0.00156693698323822,0.0186122214457783
"MGST3",0.774977738954695,7.84328277853057,0.00157534260865947,0.0186955487343647
"SULT1A1",0.824201134137121,6.6834258373931,0.00159166664019826,0.0188726187337793
"FAM114A1",-0.846748674746696,4.36942951658406,0.00159477801362919,0.0188928503711525
"C1S",-0.641559185841431,9.48851159898637,0.00160240752004424,0.018950309560747
"TRMT1",0.614557495728644,4.67237568177956,0.00160244697088869,0.018950309560747
"INTS5",-0.642407893928338,4.3659248572392,0.00160413185888354,0.0189535650039965
"ASTN2",0.796615576148776,3.62912153068264,0.00161616834905167,0.0190698642034522
"CYTOR",1.03115909958709,5.03934597033694,0.00161762157855264,0.0190698642034522
"POLR1HASP",1.07249383789124,2.26395887357726,0.00161822958918184,0.0190698642034522
"ENSG00000280433",-1.35259273872766,2.17077356869126,0.00162111398758123,0.0190708874823481
"TIMM8B",0.732566772190246,6.94331230623497,0.00162249726008984,0.0190708874823481
"SLC29A2",-1.49801070286271,0.982393939078629,0.00162257141750753,0.0190708874823481
"DHTKD1",-0.695823669653463,4.5974443073562,0.0016330948371182,0.0191613067412352
"BMP2K",0.949287616294668,4.36813076693385,0.00163419560627875,0.0191613067412352
"LRPPRC",0.714424854023348,6.31017730969688,0.0016345395531903,0.0191613067412352
"SFT2D2",-1.01025282021277,3.6276794840146,0.00165588454175599,0.0193946198157239
"HJURP",1.77092422680634,3.75833164787728,0.00166969202638194,0.0195393202669553
"APBB3",1.05354157301428,3.5462929429457,0.0016732528461321,0.0195639632774715
"DPP4-DT",1.64964378974926,2.00910973407654,0.00167607790800627,0.019564067948622
"BORCS6",-0.735337537217206,3.37110747392617,0.00167739424977808,0.019564067948622
"UPK3B",2.1162319772294,0.84623654658015,0.00167762682915076,0.019564067948622
"PIK3AP1",-1.01273468473946,5.31129056343146,0.00168201564554039,0.0195982516203952
"LMBRD2",-0.711180877070056,3.58433670557615,0.00168369196098421,0.0196007983613799
"KANK1",-1.04251318529966,3.98842535134742,0.00169494892252957,0.0197147778653396
"NFIB",-0.741227755349906,3.43388316654665,0.00170018601166799,0.0197419755017989
"TMBIM6",-0.603150295440607,9.462810883964,0.00170022368221651,0.0197419755017989
"TMEM104",-0.65812081192609,3.53116102798226,0.00170446232103279,0.0197741159349498
"RTN3",-0.528915755198897,6.49202799200993,0.00170943231117606,0.0198146783242011
"H2AC11",-1.63625681081448,1.18650662895655,0.00171631937632494,0.0198773732420888
"LGALS4",-2.14685652619954,1.36300467576074,0.00171823463061124,0.0198824292970729
"HNRNPDL",0.565073987805514,6.46480385257446,0.00172109917895082,0.0198984519004065
"GPSM1",1.39945247122851,2.53693718646892,0.00172612268534752,0.0199158286122959
"ANKS1A",-1.08024612763318,2.64351503746493,0.00172726486689259,0.0199158286122959
"ENSG00000226965",0.899858828294448,2.5670068834159,0.00172840775868228,0.0199158286122959
"SLC38A10",-0.583974604325238,5.86450347775194,0.0017308394401036,0.0199158286122959
"APOL3",-1.59906828254079,2.13680597933723,0.00173117657317109,0.0199158286122959
"DNAJB11",-0.54146816266764,5.35696157194876,0.00173148918992815,0.0199158286122959
"RPL26",0.600683472372581,10.3288736297153,0.00173587370580737,0.0199491947421247
"C8G",-1.45815232060076,2.88225323398266,0.00173766166828486,0.0199526889767363
"NDUFAF8",0.561707041278902,7.15846754822322,0.00177757547804771,0.0203935835135064
"SPAG1",-1.22541496452696,2.66872215314413,0.00178462570126809,0.0204570137930526
"LRP1",-1.25136271077637,6.95909096707838,0.0017873971409783,0.0204713304579167
"MLEC",-0.66487173022198,6.21285984409403,0.00179480925715729,0.0205387278908399
"IGFBP2",-0.671621213826047,8.47187992591405,0.00180207921856176,0.0206043853510046
"MAN1A2",-0.967888021955206,4.44161478309913,0.00180492697218754,0.0206194121223736
"TMEM30B",-1.50502499085541,0.892372031770606,0.0018130736717355,0.0206948969356159
"CHML",0.816531569287675,3.19654387184732,0.00183812916662074,0.02096309141169
"HS6ST3",-1.45105509900694,0.785849691799149,0.00184485996242976,0.0210099810288154
"SLCO4A1-AS2",-1.45946825835622,1.15678203591501,0.00184536572921546,0.0210099810288154
"HCCS",0.797162066553157,5.97934860288948,0.00185671589427991,0.0211213214166563
"MAP2K3",-0.704770906728699,4.68400816040932,0.00185834954887585,0.0211220355318552
"ISCU",0.831894062900198,7.88462099785162,0.00186471681452689,0.0211765053109194
"CTSO",-0.85771368797562,4.79296046868619,0.00187000274517193,0.0212135911999426
"KCTD15",1.2968242513135,1.78006315695828,0.00187113782263364,0.0212135911999426
"TTK",1.87151880886652,2.40155162112631,0.00190444697514823,0.021573036249236
"GLRX3",0.662794453185357,5.80622709191668,0.00192022561919786,0.0217334626900121
"CDKN2A",0.756173809065381,5.93579167967995,0.00193126103510949,0.0218399797124324
"FAM47E",-1.03437401274554,2.77243022063965,0.0019401194805306,0.0219154657100335
"GMPPB",-0.661530302842706,4.40619974020393,0.00194119586945188,0.0219154657100335
"IFI27L2",1.07426567905479,3.78588417400175,0.00194390283979087,0.0219276154226745
"MRPS21",0.734388777790928,7.18313038355826,0.0019458623223747,0.0219313200223388
"C1R",-0.536854429227737,9.24426759588441,0.00195113503179965,0.0219723296797136
"TRIM63",4.11992211936894,0.734050480811904,0.00195892168196266,0.0220357628615341
"KIAA1671",-0.875681843720335,3.67006664205469,0.00196004554383421,0.0220357628615341
"TXN",0.610727716009011,9.89990693992815,0.00196888046639402,0.0221165971187418
"ENSG00000269976",-1.57927716964676,1.64200244071466,0.00198148317607699,0.0222395849628808
"AMDHD1",-1.46637702359124,1.35498690150087,0.00199075891824537,0.0223250578938509
"EEF1AKMT1",-0.849024842869983,3.67601505688256,0.00199341847407991,0.0223362540020654
"AIMP2",0.766633840466815,6.29970220017629,0.00200974442262015,0.0225004358922153
"LGR4",-0.563305571965529,4.40913637512883,0.00201465112585947,0.02253660485716
"PDCD4-AS1",1.60963517838584,1.04458154771097,0.00203197001047214,0.0227114453539555
"ADGRF4",1.46558330519791,1.54669310243571,0.002036865608183,0.0227472549565021
"NTPCR",0.668542351200655,6.2360901057186,0.00204597332233802,0.0228300060515825
"ENSG00000288868",-1.16432204053915,1.40177760469823,0.00205789474991812,0.0229439907192364
"PVR",-0.612952239823003,5.18427666628675,0.00206691623303342,0.0230254810848114
"ARHGEF12",-0.578312042042549,5.7004832933637,0.00206863549067125,0.0230255569599054
"VCL",0.523943065365582,6.19045855776355,0.00207384086423382,0.0230644038548287
"ACOX1",-0.582253264076382,4.88494532268153,0.00207707568884504,0.0230677221389195
"SLIRP",0.772107959111081,7.81891449882049,0.00207757039344277,0.0230677221389195
"SSTR5-AS1",-1.28386540413716,5.34500038010022,0.00209016107782046,0.023188371165325
"MAN1B1-DT",0.88432334088098,2.54561712697529,0.00209695644702337,0.0232445806980018
"DSCC1",1.34724377746688,3.2130330110389,0.00210729434136114,0.0233399338665089
"KLHL4",-0.78752332491149,3.36081551232556,0.00211682111647044,0.0234261536889396
"ELK4",-0.720359178306095,3.12044983290047,0.00212491934465519,0.0234964354508501
"AURKB",1.36605636426403,3.97858796661654,0.00215284230704854,0.0237856348895437
"DACT1",1.30384987876708,1.91115634516427,0.00216280352898795,0.0238760724554778
"LINC02541",3.34535793020821,0.768322520614864,0.00217094905682927,0.0239423200145752
"MFAP3L",-0.819551085664489,3.08574815635623,0.0021737681322598,0.0239423200145752
"LINC02851",-0.74671974266658,3.59580082518548,0.00217590976028886,0.0239423200145752
"CENPK",1.84661880213207,2.66139654401128,0.00217592704579882,0.0239423200145752
"ENSG00000263551",1.20465277256924,1.66312195379858,0.00218627568765511,0.0240365191301804
"MELTF",0.957736918829185,3.9121480842707,0.00220963590344091,0.0242735002922112
"COPS7B",0.8168567284636,3.46496286310745,0.00221530939730735,0.0243159593111793
"RIOK2",0.547355785792923,4.40057400335796,0.0022311761488371,0.0244701423305577
"MIR497HG",0.845985900407028,3.23917272987886,0.00223701094257511,0.0245141394734025
"DPM1",0.584175705303686,5.42074583429278,0.00223974730414809,0.0245241386413478
"DCAF15",1.01139577550273,3.66402249561482,0.00224931975518796,0.0246089124721377
"GIGYF1",0.831255426065889,4.46243246971051,0.00226396095513983,0.0247325185610716
"DACT3",1.29018159781762,1.69506463787198,0.00226429647097123,0.0247325185610716
"ANLN",1.30884356184997,4.83619029505263,0.00226675794245095,0.0247393078686652
