"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000251417",7.14818056185018,0.1055559004739,0.328625119646561,0.511371405539214,0.767604967110556
"TOM1",262.205393180492,-0.11671229390581,0.228040571188631,0.511348798677614,0.767604967110556
"ATF4",1361.94422920812,0.122437333006394,0.261630237168597,0.511929629770045,0.768357119547763
"SRC",12.2266398357867,0.0863823600882102,0.345902224687914,0.511982161737058,0.768357119547763
"RBFA",100.830873619837,0.118614598166491,0.235161271516022,0.512299342690049,0.768586153809859
"TRIM66",22.4078306156404,0.122195472379111,0.285457172936453,0.512298304042033,0.768586153809859
"WDR36",84.3220926565768,-0.112904321409099,0.214142370692448,0.51225358468954,0.768586153809859
"COQ5",191.215848860808,0.105887308116957,0.189477105930407,0.512399245713303,0.7686537293029
"MAP3K8",64.2325196154736,0.119197163829185,0.299438349354864,0.512498119701789,0.768719746830293
"FBL",570.128643388038,0.0952064484470403,0.162552847583952,0.512883809406658,0.76900108167592
"KDM3B",91.0123071009192,-0.111843170386833,0.20849652643217,0.512820716417487,0.76900108167592
"PRKAR2B",226.653866904318,0.121082250229881,0.288169247734869,0.512905225056132,0.76900108167592
"RPL28",8501.53966615771,0.11288387698508,0.20226245717223,0.512827730952034,0.76900108167592
"CA2",275.908545054586,0.0880461562600332,0.147269693791251,0.513046704039392,0.769130897741913
"PGGT1B",66.98433398615,-0.115526292781273,0.225075625756348,0.513199862759111,0.76927819376462
"JAM3",43.721269307952,0.120576671021353,0.291583803273428,0.513390551496019,0.769399402824978
"RAB2A",667.181566152652,-0.10100311817597,0.182237163113845,0.513372749180447,0.769399402824978
"RHBDD1",71.6929982738218,-0.110911953209721,0.207195996962314,0.513501033541436,0.769482671759258
"ERAP2",162.92605479939,-0.119910185914996,0.249708788995243,0.513620298536492,0.769542607988044
"SPANXA1",81.4360743473573,0.112797792999592,0.315799047866535,0.513650879302276,0.769542607988044
"H2AX",322.931302198918,0.120168274493642,0.245795161390156,0.513936008342474,0.769887459947227
"TRA2A",168.40363103686,0.0997523148265116,0.174011934867638,0.514063612341885,0.769996287419516
"JMJD7-PLA2G4B",31.5109213705613,-0.120078548952442,0.282699098249036,0.514132015186985,0.770016425952416
"DTD2",107.16227600501,0.110204402983788,0.203402921070644,0.514359191853766,0.770109706888557
"PSMF1",498.740860198651,0.0869479866808742,0.145040448538606,0.514352382855798,0.770109706888557
"TRIM68",31.0272380854238,-0.120217596533904,0.251807189758733,0.51427434460099,0.770109706888557
"ZSCAN30",30.3119672239099,-0.119812260838978,0.269377908879939,0.514479225136094,0.770207118643211
"CEMIP2",291.349072561606,-0.107411792762273,0.194780457596018,0.514594203775613,0.770296943279926
"UBE2J2",264.481039261786,-0.0992059959929614,0.174233559558008,0.514656816478493,0.770308370439073
"DDX11L2",9.02242721607589,0.0788451747443202,0.348548866435458,0.515112902242794,0.770611587008307
"FAM111B",96.552808300675,0.113707633053387,0.310239837172946,0.515134403248862,0.770611587008307
"HERC4",97.1203031316202,0.109407356614835,0.202117148310646,0.515100361289617,0.770611587008307
"NT5DC1",376.121909756033,0.107806928013843,0.196142626698295,0.514950965466698,0.770611587008307
"WAPL",120.468758869477,-0.103837521182808,0.18713634963372,0.515046924017055,0.770611587008307
"ALDH16A1",65.3370259093968,-0.116790476756793,0.232983049170641,0.51531185351037,0.770611862927808
"BCKDK",299.437049531343,0.104184295692468,0.186199857833712,0.515223248513354,0.770611862927808
"CCDC71",90.872505662538,0.114194125654922,0.217767074864559,0.515421176658641,0.770611862927808
"CKAP2",98.8877692918284,0.120784292168843,0.282836514298312,0.515333778838045,0.770611862927808
"EMC9",50.1507907343013,-0.119386636251314,0.254062437045219,0.515464590633033,0.770611862927808
"ZNF787",254.087815947689,0.112139704328904,0.210727220393509,0.515457861076595,0.770611862927808
"SEPSECS-AS1",19.7430190587605,0.121217236518933,0.276968231784638,0.515558873185544,0.770670582759272
"DET1",10.1866935249065,0.106771734353624,0.327529245692861,0.515713159552893,0.770818975730273
"MAP3K20",151.0344490745,0.106588443865825,0.193584938521926,0.515852319128551,0.770891138304436
"PHLDA1",397.20098806615,-0.111679636320713,0.212267555667356,0.515871480461237,0.770891138304436
"LAMTOR4",738.083410134713,0.0986536244849321,0.175683460443104,0.51608480547575,0.771127675111522
"GALNT2",582.348586609092,-0.119952347732723,0.266970761678428,0.5163835899893,0.771491840407345
"BCAR3-AS1",10.702327379553,-0.108237430145647,0.321722530247468,0.516588440895767,0.771715603517496
"KBTBD4",74.567198589734,0.11120441355824,0.208863574424971,0.516736779021323,0.771772626678154
"MAP4",388.930556313808,-0.104204614019738,0.19063981534447,0.516691719834505,0.771772626678154
"PSMC2",791.541395328892,0.0867633920828371,0.14600344907355,0.516986438078771,0.772063204425672
"ECHS1",1580.11645618764,-0.106906869079404,0.195619741929447,0.517165511896168,0.77224832006578
"ALG1",160.308649887569,-0.0991001343025072,0.17320239238574,0.517363737301989,0.772308984166192
"BEAN1",9.55218448805687,0.0956002631915957,0.338237728819903,0.517465719950565,0.772308984166192
"EIF4E",287.806243834703,-0.0818436549994474,0.135923098598666,0.517416089554608,0.772308984166192
"GPBP1",137.974010737987,-0.0969480439495102,0.170802536029592,0.517877500863314,0.772308984166192
"LINP1",112.088623618244,-0.119308178477992,0.256045822622994,0.517649313363455,0.772308984166192
"MBOAT7",318.501373426084,-0.096741387204305,0.169989447112427,0.517884604536679,0.772308984166192
"NPIPB4",39.9440555635446,-0.119139071867731,0.281026444362621,0.517735398305079,0.772308984166192
"OXLD1",181.795409399068,0.0903325853149912,0.154640204034788,0.517897812265172,0.772308984166192
"PACS1",92.4106250062925,0.115832105317893,0.228013151247578,0.517381707062274,0.772308984166192
"PDZD2",9.40544819134978,-0.0801143642869906,0.348286988290501,0.517816455734438,0.772308984166192
"PITHD1",173.614250076063,-0.0948409703566234,0.165803948316962,0.517979825233678,0.772308984166192
"TLCD3A",69.8012034573333,0.120097306342066,0.258503244079768,0.518032962186416,0.772308984166192
"TNRC6C",22.1839068243753,-0.115618378129466,0.294151624002138,0.517987607389706,0.772308984166192
"ZNF512B",57.8954991464577,-0.119073941370487,0.281194784033806,0.517869440625823,0.772308984166192
"ZSCAN29",38.8306759400904,-0.118743480174861,0.251809118012299,0.517627762256957,0.772308984166192
"ATP13A2",165.962111083999,0.12005822070003,0.258419791497048,0.518280513393979,0.772405586263285
"ENSG00000289298",6.7214912902934,0.0865447858231961,0.344450387971076,0.518318272931797,0.772405586263285
"WDR5",142.152593761999,0.106168500159087,0.194120152636593,0.51824159456138,0.772405586263285
"WDR53",36.34377773069,0.120055651939916,0.253554324505785,0.518238158149556,0.772405586263285
"MTMR3",56.8781448512258,-0.117933935927728,0.249285431853467,0.518487216672447,0.772575177368676
"HSCB",130.747106121828,0.106647888505555,0.195442241402053,0.518788849499778,0.772942425599892
"ENSG00000289308",7.94729972210872,-0.0851646981331129,0.344125380078776,0.519047052824964,0.773244897089906
"NSMF",334.87584606127,-0.109659668961411,0.208520973668278,0.519168140296377,0.773260849760024
"TBX3",72.7299338619531,-0.114206601937531,0.226274553821469,0.519153528103557,0.773260849760024
"FIGN",17.3165505084433,-0.114120596548967,0.305735036701521,0.519363690841487,0.77338767907111
"LINC02434",128.057941368364,0.113150815474895,0.217246961799406,0.519327316007987,0.77338767907111
"ENSG00000280120",15.590879015499,-0.117364714134566,0.294826348680373,0.519497446609213,0.773422455046401
"UBAP2",82.6087965284749,-0.112562944491642,0.218436791450565,0.519455703963364,0.773422455046401
"E2F4",206.130455271417,0.0869582432984166,0.148011825761701,0.519934325475538,0.773826198665579
"ENSG00000289194",17.7187087500662,-0.107523349253432,0.321764234895911,0.51991760264065,0.773826198665579
"KLRC2",23.4694319374199,0.116621249102556,0.297879464335118,0.519856020501646,0.773826198665579
"NEK1",46.4388133913377,0.114141040816642,0.223811707726951,0.520229005943845,0.774134030136993
"ZDHHC4",199.564891144869,-0.0886937552344882,0.153024609672746,0.520251661392472,0.774134030136993
"AVIL",10.7586358979551,-0.105677240877358,0.324428840273261,0.520431170588329,0.774318905289697
"CEP95",68.4512601711087,0.119288719753613,0.267059239895492,0.520675276214236,0.774517602191067
"ENSG00000288999",13.5633433413986,0.112230546085038,0.313678065767292,0.520639907152697,0.774517602191067
"SART1",151.055470218348,-0.105776578542149,0.196481052629174,0.520744504571666,0.774538349634141
"RAB24",128.05415970965,0.101966816166638,0.183851809578512,0.520896008879303,0.774587954488964
"RRP1",120.764415055068,-0.111242679818077,0.216040668266763,0.520943708168546,0.774587954488964
"ZNF267",24.600824696769,-0.118586327686561,0.28012729162945,0.520899066881669,0.774587954488964
"LINC02884",11.807302312474,0.102257105461214,0.330370950006489,0.521194805151947,0.774714663164007
"VPS16",125.476747461324,-0.0969438562835972,0.172253420504325,0.521090037174,0.774714663164007
"WSB2",351.252528030792,-0.0834355023019266,0.141929455328804,0.52113968486975,0.774714663164007
"VRK3",164.445932009215,0.102081394738519,0.184248923728498,0.521312482853531,0.774807382758123
"COPS4",196.112207838022,0.118598908478224,0.222526474009129,0.521565437325951,0.774860278556294
"SP2",34.9258039829432,0.118174273667992,0.246354124141394,0.521412530052519,0.774860278556294
"TMEM179B",398.211149370796,-0.108512146833879,0.206831499477016,0.521569287492999,0.774860278556294
"WDR54",37.4186848077278,-0.11856744586612,0.281767997783735,0.5214927724938,0.774860278556294
"GLB1",490.446571273615,0.0880436348685675,0.151027710686755,0.521752516442116,0.77497033315515
"LRRC58",166.09647613012,-0.100512907069342,0.182266865314133,0.521809301476389,0.77497033315515
"PUS7",59.8182038345138,-0.111631035304153,0.218745018621327,0.521804732562134,0.77497033315515
"MTO1",178.148784212596,-0.113135173680919,0.22663315840965,0.521938279325223,0.775079727782268
"ENSG00000228113",12.5125008122765,0.105049107799361,0.323085773088447,0.522111938664818,0.775255444323099
"PUDP",211.008349746488,-0.100566539604863,0.182336848363705,0.522264639593838,0.775351000092745
"SMC3",155.331567034911,-0.10739935696733,0.202557448641179,0.5222869701574,0.775351000092745
"COPS2",322.371858783891,0.0965676476676747,0.169879135344221,0.52251099976627,0.775601400331095
"OPLAH",94.7239924288854,0.116319873872491,0.239782183072011,0.522630123730533,0.775696044871663
"SHPRH",25.1956388286338,0.116061041540682,0.29553564895678,0.522886189621767,0.775993899246963
"BRD4",158.186996948822,0.0981188400660909,0.175328013213902,0.523166061112892,0.776088940170681
"CCDC159",24.6148031117143,-0.116634232708195,0.286320545408299,0.523103302415368,0.776088940170681
"ENSG00000272769",11.9580866321905,-0.10647550686918,0.322013942352736,0.523221529341675,0.776088940170681
"HEATR5B",40.7917773124683,-0.116478637506849,0.244145456528706,0.523224146977688,0.776088940170681
"WDR82",264.777874798649,-0.0892288644266335,0.160358653393963,0.523227187841857,0.776088940170681
"CARNMT1",99.6508882432817,0.103677842249252,0.191144386165154,0.523348105115483,0.776186122660425
"EAF1",74.1075964079096,-0.111368579144138,0.219202374229452,0.523502550918782,0.776333006024879
"CLN5",184.293393409031,0.101569073994596,0.185207736278472,0.523610003507371,0.776379528898653
"ENSG00000187186",46.2430002550956,0.117826065643021,0.258723763378384,0.523961195330643,0.776379528898653
"EPIC1",12.9185692044308,0.106148139544129,0.322462762471469,0.523814255985455,0.776379528898653
"HADH",521.168151701085,-0.10064518307752,0.184787416698192,0.523977219703495,0.776379528898653
"MAGI2",67.5822095479551,0.109847255895047,0.210625781957565,0.523943780044202,0.776379528898653
"PI4KA",171.840249150707,0.104228665555038,0.192263823384726,0.523885750843119,0.776379528898653
"TCP11L2",8.42958517244946,0.10354666900825,0.326038579077823,0.52392319311335,0.776379528898653
"TJAP1",91.0502949160441,0.110878396296546,0.214815691562371,0.523890404516485,0.776379528898653
"EIF2AK2",74.0033611443798,-0.108585536554948,0.208247807148516,0.52414773681352,0.776414991275255
"HEATR5A",77.4728960630945,-0.107765575548944,0.20665251548816,0.524167397221657,0.776414991275255
"PYGB",224.014970467847,-0.088620818823619,0.154631088533497,0.524062138152838,0.776414991275255
"ABCA12",63.0615424148566,0.114387237394693,0.300422856294093,0.52432809494176,0.776570923702854
"BOD1L1",38.9617589036535,0.118739377890077,0.268143500272296,0.524610124571424,0.776578178063415
"CBX5",159.043905981272,-0.110852967721404,0.216142467219339,0.524555650456353,0.776578178063415
"FKBP14",79.53911433577,-0.116702718081072,0.250700987372084,0.524450488707487,0.776578178063415
"SLC25A26",127.666607944128,0.105293061982045,0.194755993703312,0.524403230469357,0.776578178063415
"USP8",193.234283699067,0.0927941897819444,0.163331600360255,0.524560086256006,0.776578178063415
"L2HGDH",81.8845832905246,-0.116413138449745,0.252818400744337,0.524739706275676,0.776655289565729
"PDCD2L",43.0150147667426,-0.117498470762672,0.259883830643801,0.52477308017406,0.776655289565729
"KLC2",125.650761428147,-0.105274655929591,0.199026175687574,0.524893596595307,0.776751603495653
"BRCC3",99.0817006705066,0.10829106039734,0.207120613293721,0.525554039487911,0.777236399331341
"IRF2BP1",130.694200336979,-0.105699155077014,0.198620487923968,0.525304421097234,0.777236399331341
"LINC01970",8.05893808384866,0.0949398513041694,0.336059787984956,0.525536863095864,0.777236399331341
"NELFB",245.426455227738,-0.0898046206879238,0.157688678507544,0.525334817752848,0.777236399331341
"SYS1",153.961737605457,-0.0961550269708323,0.172914383855237,0.525465132149223,0.777236399331341
"TRIM32",100.272945751646,-0.11021572553617,0.214506478100683,0.525513654147806,0.777236399331341
"AK5",30.8060114050353,0.11193391120787,0.308891912735837,0.526000955338253,0.777756843850112
"ANAPC11",984.73891720046,0.0987970466886083,0.16867030535901,0.526148061205392,0.777756843850112
"ENSG00000279970",13.7492630303341,-0.112373900106835,0.308691574538773,0.526106887673371,0.777756843850112
"PRR13",704.095286914006,0.0854960907439615,0.149057989365036,0.526239017893017,0.777756843850112
"RIT1",47.0881996446009,0.115062286108604,0.238678533641572,0.526196718179463,0.777756843850112
"SMG6",51.3536781557242,0.112509271997761,0.224406784920686,0.526109949194045,0.777756843850112
"INTS14",110.595439204573,0.0998894643829091,0.182106083460048,0.526428728419295,0.777791090781687
"RSRC2",161.866031298377,-0.0980687395110379,0.178769581983716,0.526411595530717,0.777791090781687
"SH2B3",78.1915108213865,-0.115831634451169,0.250107921484757,0.526397272003301,0.777791090781687
"ZSWIM7",193.659259399214,0.0994697866396602,0.176308750278845,0.526819377148425,0.778286197092638
"CARD16",72.0291972803179,0.116876221665097,0.250450920346248,0.526989303209653,0.778291043245541
"CTNNBL1",108.208120544435,0.104259831856314,0.194979675116054,0.526911718200653,0.778291043245541
"TEFM",63.5467211189111,0.109984316980837,0.214040029196112,0.526942030382973,0.778291043245541
"SERTAD2",118.102267414765,-0.111822303809391,0.224581215898445,0.5270621813753,0.778316633984962
"PPM1F",50.6946672094286,0.117183555587432,0.255298037554022,0.527351654295052,0.778579981910218
"PUF60",447.825555428211,0.0808393434481924,0.137807815766507,0.527340343319629,0.778579981910218
"ZNF430",10.1019260605388,0.106638991276843,0.31953134483309,0.528153246849482,0.779681291919513
"ZNF367",47.0647198316129,0.116487981440281,0.267217463126356,0.528253983244303,0.779747846527174
