"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PLCXD3",165.392522202448,-1.60631332343203,0.247449295095237,7.71281307676797e-12,4.09334181888621e-10
"CFI",1142.32516490679,-0.865679959599859,0.130448907386943,7.80162437891691e-12,4.12485128954735e-10
"CHST13",43.2133582723973,-2.05335168381326,0.317247128859416,8.04241754441203e-12,4.23617715093071e-10
"OIP5",31.1140687398459,3.03174763539029,0.473528729188666,8.58750357123127e-12,4.50634878413937e-10
"SH3PXD2A",83.9696471646858,-1.57850146492405,0.244065426090051,9.19161511227442e-12,4.80536266186854e-10
"CLDN7",38.5288676901843,-2.16365913431489,0.336100364604101,9.93441378385226e-12,5.1743892760429e-10
"CHAF1A",53.6257962042625,2.95109641193156,0.456038782938695,1.00528890887269e-11,5.21670477859822e-10
"CDCA4",72.9233916180115,2.18531855278287,0.339541005115698,1.0165343565751e-11,5.25559515497187e-10
"MCM8",32.8139523678612,3.33135410963501,0.523596694586347,1.04249242509932e-11,5.3699857970833e-10
"LMNB1",74.7506352320556,2.68629201450241,0.420551083223001,1.1983088470745e-11,6.15000192540692e-10
"COBL",50.0929888339129,-2.21891944883516,0.344917290796577,1.22177522170343e-11,6.24755205521414e-10
"APOBEC3B",82.2809001190104,4.02274570975312,0.646268278483004,1.25936251933022e-11,6.41633754848573e-10
"ALDH1L1",803.438139871664,-1.28845098942853,0.199332052978657,1.30460627219528e-11,6.62276756511885e-10
"C19orf48P",216.354240615329,1.58722261513121,0.248099980868996,1.49859314300475e-11,7.5800680601587e-10
"GSTA1",11943.9363113854,-1.95708482611437,0.307783723895566,1.5105439407526e-11,7.61303278916717e-10
"CEBPB",2224.87315424598,-1.08452010894851,0.168282698921058,1.57187608525558e-11,7.89374760950391e-10
"LACC1",81.322599610629,1.99985116762344,0.314436541527845,1.61600508631317e-11,8.05759689122201e-10
"PLK3",127.183705786392,1.40168044201092,0.218162481344254,1.61522075704349e-11,8.05759689122201e-10
"TUBG1",412.599254367181,1.46495908263631,0.228613287268219,1.62580949622459e-11,8.07773647219956e-10
"NBEAP1",86.0280611740208,3.51790449384774,0.556622864914348,1.66128663876081e-11,8.22483642956808e-10
"DDX11",37.1280672933968,3.18847004304966,0.500835795635334,1.69145424905006e-11,8.3154264854177e-10
"EPHX2",263.856313156863,-1.50716247266034,0.23594603857824,1.69009936892936e-11,8.3154264854177e-10
"UGT1A9",1543.70789891914,-1.88181667528598,0.296629117445859,1.78608596810388e-11,8.74994772695925e-10
"ABCB4",68.7905219056254,-1.66310706536276,0.261345787242509,1.80950183340089e-11,8.83377358459228e-10
"DCAF11",368.275899993504,-1.16381309898904,0.181203768514102,1.89705545596841e-11,9.22904305332407e-10
"KIF4A",29.4596774787197,4.15494779876617,0.650764174060776,1.94019983274434e-11,9.40627676698302e-10
"HMGCS2",513.590407874671,-3.01118701411577,0.481220340585574,1.9905935219007e-11,9.61105070733445e-10
"NUDT1",94.5856408141562,2.07020610554119,0.329104321616124,1.99615713070753e-11,9.61105070733445e-10
"CYSLTR1",64.933471611056,-2.09474231974234,0.330833347033556,2.10003476508635e-11,1.00765709224743e-09
"GADD45A",1159.472286843,1.02761869283913,0.159789433286864,2.35353376276034e-11,1.12543896075205e-09
"DUT",631.92385104871,1.3153789933921,0.20695377349544,2.63414328238443e-11,1.25533950780572e-09
"NBPF13P",25.0137412759122,-3.48296863576696,0.557570499313303,2.66387630991736e-11,1.26520579587295e-09
"CSE1L",317.947911340023,1.46202257453647,0.231166823388949,2.78015624681174e-11,1.31597193155673e-09
"MCM7",406.49972400711,2.31859000431144,0.371609686611373,2.94604903243518e-11,1.38980111089055e-09
"DEPDC1",49.4867252636605,3.1198136837748,0.504119229568716,3.33718480753073e-11,1.56903678987628e-09
"RHOU",167.473031746595,-1.1988787726252,0.189081138884482,3.38787268092561e-11,1.58754127533273e-09
"DONSON",92.9070022215118,2.06460988744373,0.331725741899764,3.40684689412302e-11,1.59111106111859e-09
"ERBB3",129.538049077938,-1.45047656605627,0.230395559039699,3.48201890604499e-11,1.61544923485418e-09
"GPHN",93.6574890568194,-1.71467478401393,0.272881508372079,3.47952796905924e-11,1.61544923485418e-09
"DIAPH3",26.0827051243708,4.98449203326632,0.765172672895936,3.65514795005786e-11,1.69017418905151e-09
"CHN2",94.9236736480929,-2.3217831063141,0.376745707694378,4.15341277941128e-11,1.91425876487933e-09
"SNRPB",838.254793442433,0.916822866706104,0.143986311264795,4.44141742101468e-11,2.04028522904383e-09
"FDXR",646.690378257006,1.6173097478301,0.259891859358911,4.65823698250154e-11,2.13289406411206e-09
"PFKP",66.5731115612523,3.0638026578143,0.495242594266144,4.9809382446153e-11,2.27322233698062e-09
"BCL2L12",108.972963324757,1.51399596363466,0.242097778928461,5.03001160418214e-11,2.28816534370766e-09
"GADD45B",1738.31373710086,-1.26351429427928,0.202022475047182,5.18134368090154e-11,2.34937884508452e-09
"E2F8",35.8931271910058,4.13671470218797,0.664521606646401,5.49506340207479e-11,2.48359139762806e-09
"CLSPN",29.8387526323002,5.2706640392291,0.858195546966338,6.24805295625974e-11,2.81483826270596e-09
"NR2F6",551.970766118943,-1.00486146538885,0.160080090194806,6.38938027318100e-11,2.86928227588266e-09
"PPP1R1A",32.313828890667,-2.33455432807342,0.379426672771158,6.4139889137035e-11,2.87113094792012e-09
"NOP56",445.639069786366,1.32333095064009,0.214093644671126,7.81741146711075e-11,3.48820866451238e-09
"TMPO",193.976800076553,1.83350396598272,0.300529754036436,8.019518708004e-11,3.56703100374108e-09
"SORD",277.122602986297,-0.970495268255081,0.155465403039717,8.454912049706e-11,3.74879027621616e-09
"CIP2A",26.0252275224834,4.67250841194675,0.750639008207074,8.77749066287273e-11,3.87954011600977e-09
"FIGNL1",42.4504549939423,2.68844480715375,0.440108093251985,8.84090654969604e-11,3.88307027171759e-09
"ZWILCH",55.8850781250975,2.40876786751173,0.394992016524095,8.83872657082601e-11,3.88307027171759e-09
"BRCA1",29.8322454475331,3.85618683037351,0.654503405270878,9.07804996083944e-11,3.97476743754129e-09
"SORBS2",52.9015403703233,-2.21125901009802,0.363867219722662,9.82077343101451e-11,4.28656873962443e-09
"CRLS1",398.347962324667,-1.05542368992739,0.17016896748429,9.93408966467787e-11,4.32256305254042e-09
"FBXO5",54.9842351925442,2.68689549648236,0.450283798871419,1.00902574761977e-10,4.37692252318902e-09
"SEPHS2",1322.85238803497,-1.29242861721768,0.210627065669696,1.06142476956415e-10,4.59000692788993e-09
"MCM6",128.250687911693,1.78136674097812,0.293511701071285,1.10745826114278e-10,4.77433775288351e-09
"ORC1",22.3643242152916,3.96189274883234,0.665418240254144,1.14787838054782e-10,4.93341226682685e-09
"DGAT1",403.290870196731,-1.12618983318082,0.183333591353582,1.24900475829721e-10,5.35162252859396e-09
"CKLF",212.664533524416,1.8587211962272,0.308148513005312,1.31142262382558e-10,5.60193365317689e-09
"GPD1",127.219352265065,-2.29093947509991,0.382818778238781,1.3306505340089e-10,5.66679168145859e-09
"MCM10",22.2451740727398,9.00213750492517,2.68418937290096,1.39214619316201e-10,5.91071524617967e-09
"SYBU",173.742418001971,-1.43817540346592,0.236890432933767,1.39721409428489e-10,5.91431017372372e-09
"SNTB1",144.622430683063,-2.0303148014254,0.337860166903158,1.50656936668168e-10,6.35799499896896e-09
"SLC25A33",278.737427441654,-1.81756527421091,0.304056181104489,1.57820929995581e-10,6.64032747798222e-09
"CYP7A1",28.1331118594494,-7.59825683737551,1.33243663186021,1.60896122683689e-10,6.74944782910528e-09
"MIS18A",36.535230018986,2.7445501384422,0.462327595488551,1.70173556722813e-10,7.11731851714428e-09
"ACSM2B",157.650975852976,-1.96937392691212,0.329292145149452,1.78530638298932e-10,7.44462134882837e-09
"KLC4",163.312902922914,-1.28294736382618,0.212771522398181,1.94035171360465e-10,8.06714179801623e-09
"CCL20",255.780396689666,2.30714281526883,0.38942018528116,2.12235751232979e-10,8.79773701338838e-09
"MIR663AHG",128.14115535855,1.71139822055836,0.288710352708105,2.14496278956414e-10,8.86521346447880e-09
"NEK2",27.6505292197716,3.18969270240706,0.53742676509595,2.31877606799414e-10,9.55540337901936e-09
"INKA2",126.401849167813,1.79931342657606,0.304699511935895,2.43131528620129e-10,9.98978254397837e-09
"VWCE",99.4880578299894,2.37075875405208,0.403148868521222,2.48076279627567e-10,1.01631484031048e-08
"MCM3",195.740612335693,1.79477169579618,0.302766415818168,2.49091798568015e-10,1.01750005531675e-08
"CHRNA5",31.2163695272235,2.7457247878474,0.459563384447861,2.62042988424463e-10,1.06729195081836e-08
"MMP14",761.522297360209,1.18471976008917,0.196956664287954,2.63421771201762e-10,1.06979780762548e-08
"PLK4",21.169259418491,4.00730080776581,0.666972302384731,2.64923731858123e-10,1.07278797892028e-08
"CHTF18",40.3780727472537,3.19293984121121,0.539799104212324,2.71433103699885e-10,1.09597960113519e-08
"HGD",788.489359120687,-1.30408385944913,0.218211177621812,2.80873594434684e-10,1.1308390608116e-08
"CENPQ",41.2291166974412,2.34584573488455,0.398536212010299,3.05123640505415e-10,1.22495338885999e-08
"PLGLB2",102.756437942352,-2.19235450310092,0.372115557612484,3.07405179969361e-10,1.22907004417107e-08
"RAD54L",25.969435205886,5.65143726553968,0.901679740952807,3.07903494043284e-10,1.22907004417107e-08
"TP53I3",484.250788473202,1.3918478956167,0.234001205440856,3.09080083457089e-10,1.23026166173786e-08
"GPR87",162.843382567816,1.81253278931838,0.307156715320392,3.12361392401983e-10,1.2398004161315e-08
"PTPRM",350.016591437719,-1.25623579023586,0.211020404170577,3.52494291596282e-10,1.39514054224732e-08
"GTSE1",33.8961396850576,3.9936254910634,0.673726862467044,3.65626049235117e-10,1.4430384720657e-08
"OCLN",49.7539554510644,-1.78266800236832,0.302922239855076,3.7318823224274e-10,1.46874728144748e-08
"WDR62",27.8474355575934,3.73231796426793,0.63962378471564,4.12958758361018e-10,1.62071853316421e-08
"TPST2",293.428838291361,-1.17873608064606,0.19885506000483,4.71005344290126e-10,1.84336756392429e-08
"GRB10",239.76846991667,-0.99399003863173,0.167054413977346,5.21888866438216e-10,2.03682030854202e-08
"ARVCF",50.7104409695941,3.06710618822308,0.528450749714368,5.25695192632246e-10,2.04597648443622e-08
"PLPP3",306.86983513166,-1.32896940359342,0.226880811272271,5.59575146527128e-10,2.1718025977816e-08
"ASGR1",178.514160842852,-1.53790065363109,0.26383453605908,5.70100153314766e-10,2.20653957129646e-08
"MYBL1",42.7163789734931,2.67928860226623,0.466611819546542,5.72523539103655e-10,2.20981468495353e-08
"COL18A1",588.535107383555,-1.65546030474118,0.284611271705158,5.75580745288325e-10,2.21551148962492e-08
"CCK",20.2987497266167,4.50816788183666,0.756794946477133,5.95840249382277e-10,2.28721033810824e-08
"ACAA1",934.756515444606,-1.1653285508942,0.198300150860201,6.00568535982563e-10,2.29906168241849e-08
"CKAP2",98.8877692918284,2.3182190679956,0.403494140582315,6.35603207918082e-10,2.42654946761315e-08
"CENPN",106.395269188788,1.94382879022985,0.33963615285607,7.22574526707383e-10,2.75108469937422e-08
"MCM4",226.961961413738,2.17435008848726,0.380822505345912,7.24575924264202e-10,2.75122852977391e-08
"ATP1B3",250.593778797958,1.15044360728426,0.196558899136635,7.47878144756634e-10,2.82439910678846e-08
"CYP8B1",24.5593367264712,-3.06481246362629,0.530284098171143,7.4607639666419e-10,2.82439910678846e-08
"CKS1B",291.593061914178,1.68017344607183,0.292438114921668,7.60131408961226e-10,2.86295730402036e-08
"ASL",897.367720641217,-0.882661029855678,0.149321238667573,7.81242963402424e-10,2.93458315287704e-08
"TIMELESS",76.6638509264278,2.41010660025325,0.425474883878213,7.96516920517955e-10,2.98395683780136e-08
"TM4SF5",200.593065979912,-1.32122320766319,0.22788263911917,8.52221807833234e-10,3.18412793321372e-08
"SC5D",610.00604527958,-0.999198684876779,0.170694806267093,9.08024476157265e-10,3.38359865304241e-08
"ACSM3",204.680548812684,-1.71823677169817,0.301307713370308,9.2426875130673e-10,3.42590726840174e-08
"RIN1",144.556059147583,2.61804981314715,0.464632700441875,9.22410897929297e-10,3.42590726840174e-08
"MZT1",89.8834431965139,1.68322214153619,0.294330670283989,9.73366537686998e-10,3.59837429011413e-08
"DSN1",72.0766064919984,2.21112334096363,0.39170861917056,9.9327889327673e-10,3.66232383518428e-08
"RAD51",19.1213447637653,4.31319417546247,0.744021853589741,1.10514571047247e-09,4.06409358252751e-08
"GMNN",205.419017865699,1.29764979140712,0.226035086644176,1.13726828459029e-09,4.17127380507711e-08
"DLGAP5",37.1764280189774,3.31818849610934,0.59701915858751,1.15886271467472e-09,4.23938002488448e-08
"CDC7",31.3950297776257,2.78546010170579,0.494188191896517,1.27601478426772e-09,4.6557924849935e-08
"CIT",21.5016519484717,3.35284825747323,0.591552900692438,1.31189609540728e-09,4.77427953058476e-08
"NIPSNAP1",543.757531262858,-1.09594177875955,0.190230997844209,1.31577464800966e-09,4.77598927286614e-08
"RXRA",299.302834236805,-0.960856839254483,0.165719107196476,1.34450352641861e-09,4.86765863272639e-08
"KLB",18.0875942783819,-3.07830952479173,0.546361256749011,1.35146000845153e-09,4.88023355113773e-08
"OAS3",51.9449045948455,2.91872879222007,0.518705844936372,1.37089335253995e-09,4.93768297234891e-08
"STARD10",656.06064194724,-1.36295151125971,0.239500294569906,1.46363100501409e-09,5.25818820801345e-08
"GRINA",1679.87705473401,-1.03703148143384,0.179797280156943,1.57763507596316e-09,5.65325960340659e-08
"ST6GAL1",129.202807860596,-2.42846988613032,0.435354507201349,1.6193552096862e-09,5.78795557217179e-08
"HPR",173.434690071944,-1.98819526912857,0.35466409153136,1.63813764320603e-09,5.84018995393377e-08
"FUS",1127.56292100299,0.914366805887165,0.158209680220971,1.68323649586484e-09,5.98574277755386e-08
"CDK5RAP2",532.709360883787,0.983326226331962,0.170122572165005,1.7341586127356e-09,6.1512142589971e-08
"SUN2",488.973913018162,-0.84963161028705,0.146459508515309,1.75525758956442e-09,6.21033184024927e-08
"CYP4F12",127.487262003775,-1.67302717756133,0.297402389926748,1.76761235868072e-09,6.238291374679e-08
"RIBC2",24.8746577432037,4.17887041602707,0.723609452923415,1.78829789407821e-09,6.29543763666578e-08
"TTC38",277.278745539731,-1.08879715760839,0.190610836951033,1.81823368092243e-09,6.38477997579052e-08
"TRAPPC9",40.7078019619848,-2.01389125666814,0.359143280733216,1.84824017759181e-09,6.47392328205971e-08
"ARL4C",41.7560675543152,1.96600357642108,0.351567556108566,1.89560310560504e-09,6.62326561412276e-08
"AFM",34.2434100894723,-2.4052450565491,0.434072736535928,1.93320313699791e-09,6.73783809763126e-08
"DEPDC1B",26.6705929811847,3.38613962563817,0.61408096303124,1.97013579426047e-09,6.84952174029366e-08
"F10",64.3772566463808,-1.63337502741019,0.290951023707978,2.0051117426049e-09,6.95386649149439e-08
"IKBIP",260.114440809286,1.62093438204893,0.289712217921649,2.03224925133296e-09,7.03057882973483e-08
"AGMO",53.6722843210194,-1.77575824984167,0.316929289635129,2.06035331941461e-09,7.11024885672859e-08
"CTB-1I21.1",32.6617172917781,-2.22974516726811,0.400755398906626,2.09529783349213e-09,7.21009620742513e-08
"HMMR",69.4069157790993,2.59060856369069,0.47223821631612,2.09957836887407e-09,7.21009620742513e-08
"ACACA",162.597609240437,-1.2953296312346,0.230069539694137,2.1268003166386e-09,7.28572108470012e-08
"PEBP1",2283.70967843939,-0.976978425462551,0.170870580683813,2.14555419363433e-09,7.33203897731967e-08
"UHRF1",30.6127533070429,3.55530905689911,0.643419452719369,2.20625222657171e-09,7.52111920839324e-08
"DEK",336.32193069928,1.40745575646123,0.250839391939427,2.25138275104616e-09,7.65634070992908e-08
"HPRT1",158.482469217907,1.35163404898254,0.23916367766815,2.27819420491461e-09,7.728760049651e-08
"DENND10",294.931759639956,-0.95401537742957,0.166931569660181,2.29045795360273e-09,7.73291720191032e-08
"FASN",3499.81013132276,-1.44079889797534,0.25775264261626,2.28840600479144e-09,7.73291720191032e-08
"ACMSD",179.822538943415,-1.76207808758341,0.317525492407486,2.31692322948045e-09,7.80346427121408e-08
"POLA2",55.7521076348697,2.93666002836795,0.538317236052807,2.46681825796825e-09,8.28839103414702e-08
"EFNA1",643.354627826966,-1.46261471634326,0.262372556160073,2.5843993307035e-09,8.66268397667146e-08
"ERCC6L",20.8790773861954,5.06945896694501,0.897103207780302,2.72136530586532e-09,9.10001176622411e-08
"NASP",152.670001650157,1.25045421882818,0.22346074478269,2.83400044992281e-09,9.4540905485401e-08
"DDIAS",22.6740439623945,4.2646014504569,0.74733993269157,2.99632373982564e-09,9.97185081204206e-08
"ABLIM2",154.589947440865,-1.24678491879377,0.223399038768286,3.04067351600962e-09,1.00954683964007e-07
"BTG3",176.019063315881,1.87076991207489,0.340366373202368,3.12994296880683e-09,1.0367288637341e-07
"C19orf12",156.723685096795,-1.24401698312505,0.223532203626838,3.29187976659371e-09,1.08779545777699e-07
"ENSG00000289474",30.2258774892352,2.8552566908591,0.522185320260133,3.31171280420951e-09,1.09177430823011e-07
"NEURL1B",83.7432641303141,2.34542521735538,0.430708694223411,3.32944049401798e-09,1.09504203665929e-07
"CHAF1B",25.3913211858028,3.16110668011923,0.575475951355407,3.42794422926377e-09,1.12479921770994e-07
"PKIA",87.2868334479245,2.0294192449417,0.370685579734161,3.54859897396858e-09,1.16166869682883e-07
"GBA3",122.646972260474,-2.28107626140816,0.418693100855084,3.62689814963893e-09,1.18443640202417e-07
"ST6GALNAC6",189.712361328726,-1.10602105493335,0.197490109704941,3.63505569103129e-09,1.18443640202417e-07
"RAN",1595.29533326722,0.989063249797478,0.176446242222196,4.05865016655127e-09,1.31939089288979e-07
"CENPI",19.3908071720439,4.16739692540512,0.749082003304615,4.11490133827227e-09,1.33458061691048e-07
"NCAPD3",80.07094863707,1.3941625261923,0.253145358994168,4.14195985133134e-09,1.340254029492e-07
"AGFG2",297.270966199714,-1.44014293073375,0.26188916309089,4.1586913312862e-09,1.34256737886292e-07
"GDF15",4324.74481584342,1.43038608399034,0.259920552763593,4.18719369178078e-09,1.3486613980584e-07
"SERPINC1",528.241413749178,-2.24976969731213,0.415861326076436,4.32118329879932e-09,1.38862612842838e-07
